공원명,공원구분,소재지지번주소,위도,경도,공원면적,관리기관명,제공기관코드,제공기관명
공원:149(수청1지구),어린이공원,충청남도 당진시 수청동 549,36.89717148,126.652101,9074,충청남도 당진시청,5680000,충청남도 당진시
공원:150(수청1지구),어린이공원,충청남도 당진시 수청동 634-1,36.89388422,126.6500026,1625,충청남도 당진시청,5680000,충청남도 당진시
공원:151(수청1지구),어린이공원,충청남도 당진시 수청동 335-1,36.8941085,126.6534648,1519,충청남도 당진시청,5680000,충청남도 당진시
공원:152(수청1지구),어린이공원,충청남도 당진시 수청동 655-27,36.89295638,126.6484534,5808,충청남도 당진시청,5680000,충청남도 당진시
공원:153(수청1지구),근린공원,충청남도 당진시 수청동 651-6,36.8923914,126.651763,34995,충청남도 당진시청,5680000,충청남도 당진시
공원:155(당진도시지역),소공원,충청남도 당진시 읍내동 454-5,36.89707861,126.6288552,318,충청남도 당진시청,5680000,충청남도 당진시
공원:156호,문화공원,충청남도 당진시 읍내동 232-85,36.89397081,126.6319455,13659,충청남도 당진시청,5680000,충청남도 당진시
공원:157호,수변공원,충청남도 당진시 채운동 992-1,36.9029601,126.6249087,3967,충청남도 당진시청,5680000,충청남도 당진시
공원:158(당진도시지역),소공원,충청남도 당진시 읍내동 454-3,36.89717452,126.6288924,362,충청남도 당진시청,5680000,충청남도 당진시
공원:159,어린이공원,충청남도 당진시 채운동 산65-4,36.8898591,126.624476,6696,충청남도 당진시청,5680000,충청남도 당진시
공원:160(당진2지구),어린이공원,충청남도 당진시 우두동 439-3,36.90454486,126.6289607,5255,충청남도 당진시청,5680000,충청남도 당진시
공원:161(당진2지구),수변공원,충청남도 당진시 우두동 395-2,36.90518797,126.6321224,3988,충청남도 당진시청,5680000,충청남도 당진시
공원:162(당진2지구),수변공원,충청남도 당진시 우두동 388-1,36.90589343,126.6335824,6432,충청남도 당진시청,5680000,충청남도 당진시
평촌1,기타,대전광역시 대덕구 평촌동 산4-1,36.437995,127.4357679,4173,대전광역시 대덕구청,3680000,대전광역시 대덕구
동부제1어린이공원,어린이공원,대구광역시 군위군 군위읍 동부리 376-3,36.23775316,128.5707855,1875,대구광역시 군위군청,5141000,대구광역시 군위군
서부제2어린이공원,어린이공원,대구광역시 군위군 군위읍 서부리 365-1,36.2352952,128.564392,874,대구광역시 군위군청,5141000,대구광역시 군위군
서부제3어린이공원,어린이공원,대구광역시 군위군 군위읍 서부리 427-3,36.237895,128.565894,1627,대구광역시 군위군청,5141000,대구광역시 군위군
공평공원,역사공원,서울특별시 종로구 인사동 275,37.571239,126.985571,219.9,서울특별시 종로구청,3000000,서울특별시 종로구
만천제2공원,어린이공원,강원도 춘천시 동면 만천리 986번지,37.858454,127.734111,1503,강원도 춘천시,4180000,강원도 춘천시
무릉1공원,어린이공원,강원도 춘천시 퇴계동 966번지,37.854687,127.743542,2100,강원도 춘천시,4180000,강원도 춘천시
후곡,소공원,대전광역시 대덕구 읍내동574-1,36.37771386,127.427555,1305,대전광역시 대덕구청,3680000,대전광역시 대덕구
임천마당,소공원,대전광역시 대덕구 읍내동517-9,36.3777763,127.4287099,2020,대전광역시 대덕구청,3680000,대전광역시 대덕구
효자2,소공원,대전광역시 대덕구 읍내동219-5,36.37932419,127.4215641,4225.3,대전광역시 대덕구청,3680000,대전광역시 대덕구
대화1,소공원,대전광역시 대덕구 대화동16-145,36.36431024,127.416677,5281,대전광역시 대덕구청,3680000,대전광역시 대덕구
대화2-1,소공원,대전광역시 대덕구 대화동236,36.36519323,127.4101926,1250,대전광역시 대덕구청,3680000,대전광역시 대덕구
대화2-2,소공원,대전광역시 대덕구 대화동 35-466,36.36573663,127.4121333,1372,대전광역시 대덕구청,3680000,대전광역시 대덕구
공원(석봉B),소공원,대전광역시 대덕구 석봉동306-31,36.44852314,127.424711,468,대전광역시 대덕구청,3680000,대전광역시 대덕구
공원(석봉1),소공원,대전광역시 대덕구 석봉동 482,36.45533448,127.4249756,4578,대전광역시 대덕구청,3680000,대전광역시 대덕구
공원(법동),소공원,대전광역시 대덕구 법동284-10,36.36713991,127.4248477,4223.9,대전광역시 대덕구청,3680000,대전광역시 대덕구
공원(와동),소공원,대전광역시 대덕구 와동 39,36.39835755,127.4255348,1840,대전광역시 대덕구청,3680000,대전광역시 대덕구
동춘당,역사공원,대전광역시 대덕구 송촌동463,36.3653937,127.4402103,55579,대전광역시 대덕구청,3680000,대전광역시 대덕구
로하스가족,문화공원,대전광역시 대덕구 미호동643-2,36.45651553,127.4741555,34204,대전광역시 대덕구청,3680000,대전광역시 대덕구
미호만남,문화공원,대전광역시 대덕구 미호동 433,36.45889,127.4654344,4761,대전광역시 대덕구청,3680000,대전광역시 대덕구
안골,문화공원,대전광역시 대덕구 신탄진동137-5,36.4490201,127.432778,2002,대전광역시 대덕구청,3680000,대전광역시 대덕구
길치,문화공원,대전광역시 대덕구 비래동 산 26-27,36.35817373,127.4579904,73469,대전광역시 대덕구청,3680000,대전광역시 대덕구
목상,체육공원,대전광역시 대덕구 목상동 875,36.44445106,127.4117808,141445,대전광역시 대덕구청,3680000,대전광역시 대덕구
송촌,체육공원,대전광역시 대덕구 송촌동24,36.36671403,127.446873,103757,대전광역시 대덕구청,3680000,대전광역시 대덕구
금강로하스산호빛,체육공원,대전광역시 대덕구 석봉동780,36.45388321,127.4215677,34283,대전광역시 대덕구청,3680000,대전광역시 대덕구
을미기,체육공원,대전광역시 대덕구 신일동1682-8,36.44272654,127.4113264,64011,대전광역시 대덕구청,3680000,대전광역시 대덕구
지수,체육공원,대전광역시 대덕구 상서동 산66-11,36.42535428,127.4166966,67105,대전광역시 대덕구청,3680000,대전광역시 대덕구
신탄진1,체육공원,대전광역시 대덕구 신탄진동264-2,36.442217,127.432998,11157,대전광역시 대덕구청,3680000,대전광역시 대덕구
용정이,체육공원,대전광역시 대덕구 신탄진동 56-4,36.45468979,127.4348691,24269,대전광역시 대덕구청,3680000,대전광역시 대덕구
대청,기타,대전광역시 대덕구 미호동 57,36.47362538,127.4735679,3219,대전광역시 대덕구청,3680000,대전광역시 대덕구
스무숲솔바람공원,어린이공원,강원특별자치도 춘천시 석사동 874,37.851422,127.743153,1961,강원특별자치도 춘천시청,4181000,강원특별자치도 춘천시
푸르미공원,어린이공원,강원도 춘천시 석사동 668번지,37.864738,127.727964,1655,강원도 춘천시,4180000,강원도 춘천시
세실공원,어린이공원,강원도 춘천시 후평동 868번지,37.866863,127.723849,3373,강원도 춘천시,4180000,강원도 춘천시
호반공원,어린이공원,강원도 춘천시 후평3동 879-3번지,37.865907,127.725716,1712,강원도 춘천시,4180000,강원도 춘천시
남춘천공원,어린이공원,강원도 춘천시 퇴계동 1147번지,37.865566,127.723453,1727,강원도 춘천시,4180000,강원도 춘천시
우묵들1공원,어린이공원,강원도 춘천시 퇴계동 1157번지,37.901078,127.727775,1510,강원도 춘천시,4180000,강원도 춘천시
우묵들2공원,어린이공원,강원도 춘천시 퇴계동 1154번지,37.899664,127.729582,1500,강원도 춘천시,4180000,강원도 춘천시
우묵들3공원,어린이공원,강원도 춘천시 퇴계동 1185번지,37.859555,127.725626,1620,강원도 춘천시,4180000,강원도 춘천시
열린공원,어린이공원,강원도 춘천시 온의동 527번지,37.867166,127.756461,1558,강원도 춘천시,4180000,강원도 춘천시
남부새싹공원,어린이공원,강원도 춘천시 퇴계동 911번지,37.858519,127.720256,2257,강원도 춘천시,4180000,강원도 춘천시
언덕공원,어린이공원,강원도 춘천시 온의동 552번지,37.860748,127.719832,2847,강원도 춘천시,4180000,강원도 춘천시
은행나무공원,어린이공원,강원도 춘천시 온의동 542번지,37.871476,127.754919,2126,강원도 춘천시,4180000,강원도 춘천시
드림공원,어린이공원,강원도 춘천시 우두동 1050번지,37.872015,127.757211,2103,강원도 춘천시,4180000,강원도 춘천시
상록공원,어린이공원,강원도 춘천시 우두동 1064-1번지,37.873568,127.755735,1269,강원도 춘천시,4180000,강원도 춘천시
동부공원,어린이공원,강원도 춘천시 후평3동 896번지,37.841078,127.715894,2600,강원도 춘천시,4180000,강원도 춘천시
진선2공원,어린이공원,강원도 춘천시 후평3동 897번지,37.844027,127.712931,2490,강원도 춘천시,4180000,강원도 춘천시
진선1공원,어린이공원,강원도 춘천시 후평동 898번지,37.844027,127.712931,1640,강원도 춘천시,4180000,강원도 춘천시
석사새싹공원,어린이공원,강원도 춘천시 석사동 775번지,37.842871,127.710938,1581,강원도 춘천시,4180000,강원도 춘천시
양지공원,어린이공원,강원도 춘천시 석사동 763번지,37.843312,127.716212,2985,강원도 춘천시,4180000,강원도 춘천시
우석새싹공원,어린이공원,강원도 춘천시 석사동 741-6번지,37.868785,127.755768,1600,강원도 춘천시,4180000,강원도 춘천시
미리네공원,어린이공원,강원도 춘천시 석사동 731번지,37.866259,127.753723,3430,강원도 춘천시,4180000,강원도 춘천시
어울림공원,어린이공원,강원도 춘천시 석사동 722-3번지,37.861552,127.746328,1710,강원도 춘천시,4180000,강원도 춘천시
나누미공원,어린이공원,강원도 춘천시 석사동 727-3번지,37.862256,127.751232,1718,강원도 춘천시,4180000,강원도 춘천시
해오름공원,어린이공원,강원도 춘천시 사농동 158-2번지,37.863123,127.716102,1500,강원도 춘천시,4180000,강원도 춘천시
우두제4공원,어린이공원,강원도 춘천시 우두동 291번지,37.860107,127.736848,2302,강원도 춘천시,4180000,강원도 춘천시
새청공원,어린이공원,강원도 춘천시 우두동 339-15번지,37.857664,127.736752,1664,강원도 춘천시,4180000,강원도 춘천시
만천제1공원,어린이공원,강원도 춘천시 동면 만천리 979번지,37.853463,127.747784,1680,강원도 춘천시,4180000,강원도 춘천시
공원,소공원,강원도 춘천시 동산면 봉명리 991-2,37.869936,127.716268,2168,강원도 춘천시,4180000,강원도 춘천시
공원,소공원,강원도 춘천시 약사동 76-53,37.873899,127.724918,2337,강원도 춘천시,4180000,강원도 춘천시
공원,소공원,강원도 춘천시 약사동 68-98,37.874549,127.726019,508,강원도 춘천시,4180000,강원도 춘천시
공원,소공원,강원도 춘천시 북산면 추곡리 135-2번지,37.869936,127.716268,1016,강원도 춘천시,4180000,강원도 춘천시
공원,소공원,강원도 춘천시 삼천동 32-19번지,37.869936,127.716268,815,강원도 춘천시,4180000,강원도 춘천시
공원,소공원,강원도 춘천시 석사동 369,37.863346,127.746712,560,강원도 춘천시,4180000,강원도 춘천시
공원,소공원,강원도 춘천시 동내면 학곡리 392,37.869936,127.716268,1263,강원도 춘천시,4180000,강원도 춘천시
공원,소공원,강원도 춘천시 삼천동 28-81번지,37.869936,127.716268,8677,강원도 춘천시,4180000,강원도 춘천시
공원,수변공원,강원도 춘천시 효자동 680,37.871782,127.724801,38024,강원도 춘천시,4180000,강원도 춘천시
공원,수변공원,강원도 춘천시 효자동 677,37.874521,127.728661,11757,강원도 춘천시,4180000,강원도 춘천시
공원,수변공원,강원도 춘천시 운교동 180,37.875736,127.733675,802,강원도 춘천시,4180000,강원도 춘천시
한마음공원,어린이공원,강원도 춘천시 효자동 701-2번지,37.882409,127.742074,660,강원도 춘천시,4180000,강원도 춘천시
근화동공원,어린이공원,강원도 춘천시 근화동 710-49번지,37.883362,127.743862,3664,강원도 춘천시,4180000,강원도 춘천시
오동나무공원,어린이공원,강원도 춘천시 효자2동 617-1번지,37.874278,127.747919,964,강원도 춘천시,4180000,강원도 춘천시
과학꿈나무공원,어린이공원,강원도 춘천시 효자2동 775번지,37.874278,127.747919,581,강원도 춘천시,4180000,강원도 춘천시
